npc_id,npc_name,region,sub_location,area,role,archetype,file
01_cosmic_layer.01_lunar_readiness_base.05.10,"Edda Signalborn, Diver from Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Archivist,navigator,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/10_edda_signalborn_diver_from_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.11,"Kiva Dubwater, Tamer of Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Marshal,archivist,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/11_kiva_dubwater_tamer_of_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.12,"Selka Trenchmark, Guide at Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Engineer,warden,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/12_selka_trenchmark_guide_at_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.13,"Ren Trenchmark, Tamer of Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Cartographer,merchant,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/13_ren_trenchmark_tamer_of_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.14,"Eryk Voidrill, Operator near Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Navigator,archivist,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/14_eryk_voidrill_operator_near_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.15,"Luma Skyharrow, Ranger from Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Engineer,navigator,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/15_luma_skyharrow_ranger_from_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.16,"Dax Latchward, Pilgrim at Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Herald,merchant,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/16_dax_latchward_pilgrim_at_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.17,"Zerin Cragwarden, Pilgrim at Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Warden,archivist,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/17_zerin_cragwarden_pilgrim_at_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.18,"Kiva Skyharrow, Courier under Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Ranger,warden,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/18_kiva_skyharrow_courier_under_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.19,"Cassian Mossguard, Scout under Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Herald,navigator,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/19_cassian_mossguard_scout_under_troop.glb
01_cosmic_layer.01_lunar_readiness_base.05.20,"Maelis Gantryn, Mechanist of Troop",01 Cosmic Layer,01 Lunar Readiness Base,Troop Barracks & Armories,Scout,sentinel,sub_locations/01_cosmic_layer/01_lunar_readiness_base/05_troop_barracks_and_armories/20_maelis_gantryn_mechanist_of_troop.glb
01_cosmic_layer.01_lunar_readiness_base.06.01,"Kael Skyharrow, Operator at Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Smith,mystic,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/01_kael_skyharrow_operator_at_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.02,"Lyric Ironwake, Guide from Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Keeper,mystic,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/02_lyric_ironwake_guide_from_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.03,"Ilyra Gearmantle, Marshal under Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Navigator,warden,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/03_ilyra_gearmantle_marshal_under_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.04,"Ren Ironwake, Operator from Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Herald,tamer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/04_ren_ironwake_operator_from_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.05,"Kiva Trenchmark, Scout near Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Runner,merchant,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/05_kiva_trenchmark_scout_near_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.06,"Ossa Starfall, Cartographer near Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Oracle,scout,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/06_ossa_starfall_cartographer_near_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.07,"Kiva Gravesong, Smith under Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Operator,merchant,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/07_kiva_gravesong_smith_under_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.08,"Draven Stormhush, Warden of Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Warden,sentinel,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/08_draven_stormhush_warden_of_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.09,"Talia Emberkin, Responder from Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Herald,sentinel,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/09_talia_emberkin_responder_from_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.10,"Asha Chromabell, Runner under Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Sentinel,navigator,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/10_asha_chromabell_runner_under_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.11,"Orin Trenchmark, Scout from Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Medic,scout,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/11_orin_trenchmark_scout_from_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.12,"Sable Gearmantle, Tamer from Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Captain,archivist,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/12_sable_gearmantle_tamer_from_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.13,"Astra Brightlock, Operator at Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Engineer,mystic,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/13_astra_brightlock_operator_at_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.14,"Selka Wayfare, Courier of Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Scout,tamer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/14_selka_wayfare_courier_of_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.15,"Noor Gravesong, Runner near Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Fixer,engineer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/15_noor_gravesong_runner_near_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.16,"Vexa Spirebound, Cartographer near Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Guide,navigator,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/16_vexa_spirebound_cartographer_near_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.17,"Orin Gantryn, Specialist from Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Archivist,medic,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/17_orin_gantryn_specialist_from_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.18,"Isolde Deepwell, Specialist from Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Keeper,worker,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/18_isolde_deepwell_specialist_from_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.19,"Maelis Glassroot, Keeper of Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Cartographer,scout,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/19_maelis_glassroot_keeper_of_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.06.20,"Thorne Latchward, Watcher from Vehicle",01 Cosmic Layer,01 Lunar Readiness Base,Vehicle Hangars,Tactician,sentinel,sub_locations/01_cosmic_layer/01_lunar_readiness_base/06_vehicle_hangars/20_thorne_latchward_watcher_from_vehicle.glb
01_cosmic_layer.01_lunar_readiness_base.07.01,"Sarai Starfall, Navigator near Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Sentinel,sentinel,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/01_sarai_starfall_navigator_near_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.02,"Kiva Deepwell, Scout of Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Custodian,worker,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/02_kiva_deepwell_scout_of_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.03,"Vale Spirebound, Specialist at Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Engineer,medic,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/03_vale_spirebound_specialist_at_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.04,"Bryn Frostrelay, Cartographer from Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Ranger,archivist,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/04_bryn_frostrelay_cartographer_from_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.05,"Talia Glassroot, Runner under Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Courier,pilot,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/05_talia_glassroot_runner_under_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.06,"Ilyra Deepwell, Runner from Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Herald,engineer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/06_ilyra_deepwell_runner_from_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.07,"Ossa Gearmantle, Watcher near Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Ranger,engineer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/07_ossa_gearmantle_watcher_near_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.08,"Yara Chromabell, Specialist at Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Keeper,medic,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/08_yara_chromabell_specialist_at_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.09,"Quill Rootborne, Diver at Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Runner,engineer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/09_quill_rootborne_diver_at_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.10,"Juno Trenchmark, Custodian from Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Mechanist,engineer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/10_juno_trenchmark_custodian_from_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.11,"Sarai Dubwater, Specialist under Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Pilgrim,merchant,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/11_sarai_dubwater_specialist_under_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.12,"Auren Brightlock, Medic under Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Tamer,engineer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/12_auren_brightlock_medic_under_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.13,"Dax Latchward, Engineer near Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Medic,archivist,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/13_dax_latchward_engineer_near_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.14,"Talia Voidrill, Courier of Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Smith,worker,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/14_talia_voidrill_courier_of_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.15,"Bex Nullborne, Runner under Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Smith,archivist,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/15_bex_nullborne_runner_under_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.16,"Zerin Gearmantle, Pilgrim near Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Marshal,pilot,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/16_zerin_gearmantle_pilgrim_near_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.17,"Korra Brightlock, Scout at Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Medic,navigator,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/17_korra_brightlock_scout_at_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.18,"Yara Emberkin, Responder of Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Navigator,engineer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/18_yara_emberkin_responder_of_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.19,"Asha Ironwake, Scout from Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Operator,merchant,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/19_asha_ironwake_scout_from_resource.glb
01_cosmic_layer.01_lunar_readiness_base.07.20,"Draven Wayfare, Watcher from Resource",01 Cosmic Layer,01 Lunar Readiness Base,Resource Refinery Complex,Oracle,scout,sub_locations/01_cosmic_layer/01_lunar_readiness_base/07_resource_refinery_complex/20_draven_wayfare_watcher_from_resource.glb
01_cosmic_layer.01_lunar_readiness_base.08.01,"Orin Chromabell, Tactician from Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Navigator,mystic,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/01_orin_chromabell_tactician_from_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.02,"Sarai Cragwarden, Watcher under Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Marshal,warden,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/02_sarai_cragwarden_watcher_under_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.03,"Brant Echohand, Guide from Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Operator,pilot,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/03_brant_echohand_guide_from_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.04,"Elo Stormhush, Marshal of Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Keeper,pilot,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/04_elo_stormhush_marshal_of_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.05,"Luma Skyharrow, Tactician under Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Smith,worker,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/05_luma_skyharrow_tactician_under_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.06,"Kiva Ashvein, Mechanist under Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Mechanist,tamer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/06_kiva_ashvein_mechanist_under_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.07,"Dax Voidrill, Runner under Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Herald,engineer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/07_dax_voidrill_runner_under_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.08,"Selka Gearmantle, Runner near Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Pilgrim,medic,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/08_selka_gearmantle_runner_near_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.09,"Pax Nullborne, Scout from Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Guide,scout,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/09_pax_nullborne_scout_from_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.10,"Vexa Whispercoil, Oracle at Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Cartographer,navigator,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/10_vexa_whispercoil_oracle_at_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.11,"Calder Wayfare, Runner at Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Medic,tamer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/11_calder_wayfare_runner_at_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.12,"Tovin Tideforged, Engineer under Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Engineer,engineer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/12_tovin_tideforged_engineer_under_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.13,"Bex Runeclasp, Tactician from Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Fixer,pilot,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/13_bex_runeclasp_tactician_from_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.14,"Ilyra Latchward, Watcher near Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Operator,warden,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/14_ilyra_latchward_watcher_near_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.15,"Soren Gravesong, Tamer at Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Responder,tamer,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/15_soren_gravesong_tamer_at_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.16,"Varren Riftwalker, Diver from Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Scout,sentinel,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/16_varren_riftwalker_diver_from_helipad.glb
01_cosmic_layer.01_lunar_readiness_base.08.17,"Quill Cragwarden, Cartographer near Helipad",01 Cosmic Layer,01 Lunar Readiness Base,Helipad & Dropship Pads,Fixer,worker,sub_locations/01_cosmic_layer/01_lunar_readiness_base/08_helipad_and_dropship_pads/17_quill_cragwarden_cartographer_near_helipad.glb
